cs,week,SALES,TREND,SEASON_NEGATIVE,SEASON_POSITIVE,ROUTE4_OUT1,ROUTE6_SDUM1,ROUTE6_SDUM2,ROUTE6_SDUM3,TOTAL_PRICE,REG_PRICE,TPR,TEMP_DEP,YT_VIEWS,YT_VIEWS_1,PAID_SEARCH_IMPS,DISPLAY_IMPS,EMAIL_OPEN,TV,TV_1,TV_2,TV_3,TV_4,TV_5,OOH_1,NEWS,NEWS_1,NEWS_2,RADIO,RADIO_1,RADIO_2,TOTAL_MAG,TOTAL_MAG_1,TOTAL_MAG_2,DEPARTURES,COMP1_OOH,COMP2_TV,COMP2_TMAG_1,COMP3_TV_1,PAID_SEARCH_CLK,DISPLAY_CLK,EMAIL,OTHER_WEB,GQV
ROUTE1,6/3/2014,8.410275909,0.108874641,0,0.06410302,0,0,0,0,-0.110243111,0,0.074316688,0,0.413789818,0.448916871,0.59945944,12.51089624,0.5174301,0,0.154141905,0.154141905,2.584232578,2.584232578,0.154141905,1.0509,1.9355,2.6846,2.246,0,0,0,0,2.86723259,1.65119663,0.141650517,0.304,0,3.056,0.153,0,0,0,0,0
ROUTE1,6/10/2014,8.28878581,0.103020077,0,0.006520166,0,0,0,0,-0.065054944,0,0.029128522,0,0.364403621,0.413789818,1.70921874,12.45816788,0.53446201,0,0,0.154141905,0.154141905,2.584232578,2.584232578,1.0509,2.1557,1.9355,2.6846,0,0,0,3.2795683,0,2.86723259,0.141650517,0.326,0,0,6.238,0,0,0,0,0
ROUTE1,6/17/2014,8.151333338,0.054132209,-0.031932184,0,0,0,0,0,-0.064369627,0,0.028443205,0,0.520341334,0.364403621,2.52798124,12.77823471,0.53446201,0,0,0,0.154141905,0.154141905,2.584232578,1.0509,1.7743,2.1557,1.9355,0,0,0,1.71649327,3.2795683,0,0.141650517,0.326,0,0,6.006,0,0,0,0,0
ROUTE1,6/24/2014,8.033009499,0.036867554,-0.132328447,0,0,0,0,0,-0.072460115,0,0.036533692,0,0.450416496,0.520341334,2.60226501,10.75301481,0.53446201,0,0,0,0,0.154141905,0.154141905,0.8732,1.9908,1.7743,2.1557,0,0,0,0,1.71649327,3.2795683,0.141650517,0.326,0,0,5.991,0,0,0,0,0
ROUTE1,7/1/2014,7.854381211,0,-0.157425999,0,0,0,0,0,-0.05727409,0,0.021347668,-0.038466281,0.459862253,0.450416496,2.49783897,3.404762448,0.42455433,0,0,0,0,0,0.154141905,0.8732,0.2718,1.9908,1.7743,0,0,0,2.43411809,0,1.71649327,0.141650517,0.592,0,0,5.92,0,0,0,0,0
ROUTE1,7/8/2014,8.021584533,0.000588526,-0.03397628,0,0,0,0,0,0,0,0,0,0.542451862,0.459862253,2.62498927,2.929287174,0.33339115,0,0,0,0,0,0,0.8732,0.8074,0.2718,1.9908,0,0,0,0,2.43411809,0,0.141650517,0.754,0,2.691,6.448,0,0,0,0,0
ROUTE1,7/15/2014,8.069655307,0.014384974,-0.045857411,0,0,0,0,0,-0.090725376,-0.040363046,0.014435908,0,0.442392381,0.542451862,2.29748891,2.327277706,0.33339115,0,0,0,0,0,0,0.8732,1.7743,0.8074,0.2718,0,0,0,0,0,2.43411809,0.141650517,0.754,0,0,6.388,0,0,0,0,0
ROUTE1,7/22/2014,8.112227958,0.065746574,-0.045901773,0,0,0,0,0,-0.076289469,-0.040363046,0,0,0.306123826,0.442392381,2.01138986,2.269914311,0.33339115,0,0,0,0,0,0,0.8732,1.9908,1.7743,0.8074,0,0,0,0,0,0,0.141650517,0.754,0,0,5.217,0,0,0,0,0
ROUTE1,7/29/2014,8.237479289,0.103094546,-0.016584942,0,0,0,0,0,-0.124353628,-0.088427205,0,0,0.471178487,0.306123826,2.68208822,9.03577012,0.32283191,0,0,0,0,0,0,0.8732,0,1.9908,1.7743,0,0,0,1.84589159,0,0,0.141650517,0.688,0,0,0,0,0,0,0,0
ROUTE1,8/5/2014,8.300528606,0.091289719,0,0.012543375,0,0,0,0,-0.176209042,-0.126099941,0.014182678,0,0.500585282,0.471178487,2.57556511,8.8983217,0.25702209,0.287666617,0,0,0,0,0,0.8732,0.2718,0,1.9908,0,0,0,1.71649327,1.84589159,0,0.141650517,0.163,0,2.304,0,0,0,0,0,0
ROUTE1,8/12/2014,8.204945165,0.054733069,-0.04538203,0,0,0,0,0,-0.162026364,-0.126099941,0,0,0.334006144,0.500585282,2.55857492,9.50235945,0.25702209,0.287666617,0.287666617,0,0,0,0,0.8732,4.2624,0.2718,0,0,0,0,0,1.71649327,1.84589159,0.141650517,0.163,0,0.693,0,0,0,0,0,0
ROUTE1,8/19/2014,8.127699853,0.034950232,-0.069767925,0,0,0,0,0,-0.17103709,-0.135110667,0,0,1.213721371,0.334006144,2.63998575,7.91281537,0.25702209,0.287666617,0.287666617,0.287666617,0,0,0,0.8732,2.5505,4.2624,0.2718,0,0,0,1.041475518,0,1.71649327,0.141650517,0.163,0,0,0,0,0,0,0,0
ROUTE1,8/26/2014,8.124150603,0.041910385,-0.120827633,0,0,0,0,0,-0.220953947,-0.164805993,0.02022153,0,0.567200031,1.213721371,2.59587773,2.351375257,0.25702209,0.287666617,0.287666617,0.287666617,0.287666617,0,0,0.8732,0,2.5505,4.2624,0,0,0,2.90286865,1.041475518,0,0.141650517,0.163,0,0,3.025,0,0,0,0,0
ROUTE1,9/2/2014,8.166216269,0.008283077,-0.048336525,0,0,0,0,0,-0.200732416,-0.164805993,0,0,0.437344414,0.567200031,2.56297996,2.169053701,0.15005948,0.287666518,0.287666617,0.287666617,0.287666617,0.287666617,0,0.8732,0.2718,0,2.5505,0,0,0,3.70326669,2.90286865,1.041475518,0.16034265,1.66,0,0,5.847,0,0,0,0,0
ROUTE1,9/9/2014,8.31605572,0.001875636,0,0.021489822,0,0,0,0,-0.272002591,-0.164805993,0.071270175,0,0.223143551,0.437344414,2.57487779,11.79696009,0.10385107,0.287666518,0.287666518,0.287666617,0.287666617,0.287666617,0.287666617,0.8732,1.8322,0.2718,0,0,0,0,0,3.70326669,2.90286865,0.16034265,1.93,0,3.105,6.484,0,0,0,0,0
ROUTE1,9/16/2014,8.25426877,0,-0.014195307,0,0,0,0,0,-0.310007633,-0.164805993,0.109275217,0,0.195169699,0.223143551,2.58665212,12.67047535,0.10385107,0.287666518,0.287666518,0.287666518,0.287666617,0.287666617,0.287666617,1.6051,3.4071,1.8322,0.2718,0,0,0,1.70542219,0,3.70326669,0.16034265,1.93,0,0,5.209,0,0,0,0,0
ROUTE1,9/23/2014,8.269500767,0,0,0.00323797,0,0,0,0,-0.273378858,-0.164805993,0.072646442,0,0.856214549,0.195169699,2.56023616,12.91851935,0.10385107,0,0.287666518,0.287666518,0.287666518,0.287666617,0.287666617,1.701,3.5214,3.4071,1.8322,0,0,0,2.60674349,1.70542219,0,0.16034265,1.93,0,0,1.159,0,0,0,0,0
ROUTE1,9/30/2014,8.391629968,0.030705185,0,0.045754411,0,0,0,0,-0.279837089,-0.164805993,0.079104672,0,0.39496081,0.856214549,2.54104531,12.88776799,0.22579185,0,0,0.287666518,0.287666518,0.287666518,0.287666617,1.701,3.3326,3.5214,3.4071,0.4107,0,0,3.38742015,2.60674349,1.70542219,0.16034265,1.694,0,0,6.288,0,0,0,0,0
ROUTE1,10/7/2014,8.348537825,0,0,0.029935491,0,0,0,0,-0.314141754,-0.164805993,0.113409338,0,0.399175779,0.39496081,2.39767781,12.99782789,0.368216,0,0,0,0.287666518,0.287666518,0.287666518,1.701,4.8296,3.3326,3.5214,0.4107,0.4107,0,3.16931416,3.38742015,2.60674349,0.16034265,1.255,0,3.135,6.404,0,0,0,0,0
ROUTE1,10/14/2014,8.279697134,0.008577771,-0.058444079,0,0,0,0,0,-0.298141365,-0.164805993,0.097408948,0,0.377920994,0.399175779,2.30595123,13.01822917,0.368216,0,0,0,0,0.287666518,0.287666518,1.5176,3.6013,4.8296,3.3326,0,0.4107,0.4107,1.65439246,3.16931416,3.38742015,0.16034265,1.255,0,1.994,6.115,0,0,0,0,0
ROUTE1,10/21/2014,8.328451067,0.016932982,0,0.041474297,0,0,0,0,-0.274447359,-0.164805993,0.073714943,-0.009302393,0.551522219,0.377920994,2.25499034,12.74432762,0.368216,0,0,0,0,0,0.287666518,2.1332,4.7402,3.6013,4.8296,0,0,0.4107,2.2468763,1.65439246,3.16931416,0.16034265,1.255,0,0.947,6.129,0,0,0,0,0
ROUTE1,10/28/2014,8.383661799,0.024174359,0,0.079720609,0,0,0,0,-0.303238627,-0.164805993,0.102506211,0,0.410676167,0.551522219,1.97641413,13.11517295,0.368216,0,0,0,0,0,0,2.1332,3.5648,4.7402,3.6013,0.0053,0,0,4.03223379,2.2468763,1.65439246,0.16034265,1.255,0,0.947,5.756,0,0,0,0,0
ROUTE1,11/4/2014,8.357259153,0.003703227,0,0.088034721,0,0,0,0,-0.245458121,-0.164805993,0.044725705,0,0.515672791,0.410676167,1.99876839,13.06332634,0.32076459,0,0,0,0,0,0,2.1473,4.2434,3.5648,4.7402,0.0053,0.0053,0,0,4.03223379,2.2468763,0.141650517,0.602,0,3.814,5.855,0,0,0,0,0
ROUTE1,11/11/2014,8.295548516,0.012455428,0,0.037736027,0,0,0,0,-0.231528403,-0.164805993,0.030795986,0,0.378457907,0.515672791,2.01691448,11.29165471,0.32076459,0,0,0,0,0,0,2.1473,3.7488,4.2434,3.5648,1.7145,0.0053,0.0053,2.90407811,0,4.03223379,0.141650517,0.602,0,0,6.429,0,0,0,0,0
ROUTE1,11/18/2014,8.317033476,0.066594197,-0.066218661,0,0,0,0,0,-0.321893965,-0.164805993,0.121161549,0,0.405987438,0.378457907,2.00015172,11.26464495,0.32076459,0,0,0,0,0,0,2.1473,4.4021,3.7488,4.2434,1.5148,1.7145,0.0053,0.637743944,2.90407811,0,0.141650517,0.602,0,0,6.03,0,0,0,0,0
ROUTE1,11/25/2014,8.013343181,0.024532888,-0.233957631,0,0,0,0,0,-0.29751333,-0.164805993,0.096780914,-0.040005335,0.927512795,0.405987438,1.57716765,9.35615847,0.32076459,0,0,0,0,0,0,2.1473,0.9732,4.4021,3.7488,1.5148,1.5148,1.7145,1.139459387,0.637743944,2.90407811,0.103184236,0.602,0,0,1.571,0,0,0,0,0
ROUTE1,12/2/2014,8.216088099,0.006796076,-0.028323907,0,0,0,0,0,-0.186940117,-0.164805993,0,-0.019802627,0.562745681,0.927512795,1.90634667,2.404367787,0.4166349,0,0,0,0,0,0,2.1473,0.912,0.9732,4.4021,1.5148,1.5148,1.5148,2.78835584,1.139459387,0.637743944,0.103184236,0.305,0,0,1.272,0,0,0,0,0
ROUTE1,12/9/2014,8.090402297,0,-0.104492741,0,0,0,0,0,-0.190671901,-0.154745478,0,-0.040005335,1.533592237,0.562745681,2.11420239,2.255044148,0.45254945,0,0,0,0,0,0,1.931,0.9732,0.912,0.9732,0,1.5148,1.5148,0,2.78835584,1.139459387,0.103184236,0.157,0,3.349,1.004,0,0,0,0,0
ROUTE1,12/16/2014,7.972466016,0.002937257,-0.277713224,0,0,0,0,0,-0.294853735,-0.217322689,0.041604623,0,1.355051147,1.533592237,1.53705639,1.779783278,0.45254945,0,0,0,0,0,0,1.1038,0,0.9732,0.912,0,0,1.5148,0,0,2.78835584,0.103184236,0.157,0,0,1.24,0,0,0,0,0
ROUTE1,12/23/2014,7.613818685,0.002657694,-0.590482133,0,0,0,0,0,-0.422870001,-0.217322689,0.16962089,-0.019802627,0.759471919,1.355051147,1.83962428,1.61655538,0.45254945,0,0,0,0,0,0,1.1038,2.2993,0,0.9732,0,0,0,0,0,0,0.103184236,0.157,0,0,2.284,0,0,0,0,0
ROUTE1,12/30/2014,7.852827812,0,-0.501420202,0,0,0,0,0,-0.527069872,-0.217322689,0.27382076,-0.019802627,0.457385165,0.759471919,0,0,0.43694067,0,0,0,0,0,0,1.1038,0,2.2993,0,0,0,0,0,0,0,0.103184236,0.115,0,1.032,1.2,0,0,0,0,0
ROUTE1,1/6/2015,8.589513853,0.077047411,0,0.149362104,0,0,0,0,-0.332278968,-0.217322689,0.079029856,-0.019802627,0.252793654,0.457385165,1.83925129,0,0.39681834,0,0,0,0,0,0,1.1022,0.9732,0,2.2993,0,0,0,0,0,0,0.103184236,0.003,0,2.056,0.793,0,0,0,0,0
ROUTE1,1/13/2015,8.517193191,0.067820245,0,0.127566972,0,0,0,0,-0.325792165,-0.217322689,0.072543053,-0.040005335,0.549262331,0.252793654,1.78929447,0,0.39681834,0,0,0,0,0,0,1.1022,0.1009,0.9732,0,0,0,0,0,0,0,0.103184236,0.003,0,0,0.793,0,0,0,0,0
ROUTE1,1/20/2015,8.544419178,0.058903192,0,0.110250784,0,0,0,0,-0.406705893,-0.217322689,0.153456781,-0.040005335,0.547450736,0.549262331,2.50061943,0,0.39681834,0,0,0,0,0,0,1.1022,0.9732,0.1009,0.9732,0,0,0,0,0,0,0.103184236,0.003,0,0,0.793,0,0,0,0,0
ROUTE1,1/27/2015,8.702344075,0.120746314,0,0.190080732,0,0,0,0,-0.381529693,-0.217322689,0.128280581,-0.019802627,0.293932093,0.547450736,2.17154851,0,0.39681834,0,0,0,0,0,0,1.1022,0,0.9732,0.1009,0,0,0,0,0,0,0.103184236,0.003,0,0,2.613,0,0,0,0,0
ROUTE1,2/3/2015,8.634442751,0.112081748,0,0.141896084,0,0,0,0,-0.333009146,-0.217322689,0.079760034,-0.081678031,0.129211731,0.293932093,2.3443421,0,0.51505446,0,0,0,0,0,0,1.1022,0,0,0.9732,0,0,0,0,0,0,0.103184236,0.24,0,0,2.71,0,0,0,0,0
ROUTE1,2/10/2015,8.593042504,0.076516669,0,0.123721751,0,0,0,0,-0.348507767,-0.217322689,0.095258655,-0.029852963,0.116737557,0.129211731,1.97070744,0,0.53346949,0,0,0,0,0,0,1.1022,3.4914,0,0,0,0,0,0,0,0,0.103184236,0.274,0,0,0,0,0,0,0,0
ROUTE1,2/17/2015,8.531293316,0.025174652,0,0.043890377,0,0,0,0,-0.413769515,-0.217322689,0.160520403,-0.029852963,0.182190932,0.116737557,2.07172138,11.22346562,0.53346949,0,0,0,0,0,0,1.1022,0,3.4914,0,0,0,0,0,0,0,0.103184236,0.274,0,0,0,0,0,0,0,0
ROUTE1,2/24/2015,8.571302517,0,0,0.183393574,0,0,0,0,-0.315537901,-0.217322689,0.062288789,0,0.184148518,0.182190932,2.21909324,12.03940246,0.53346949,0,0,0,0,0,0,1.2995,0,0,3.4914,0,0,0,1.75586224,0,0,0.103184236,0.274,0,0,0,0,0,0,0,0
ROUTE1,3/3/2015,8.673683988,0,0,0.227093588,0,0,0,0,-0.309285723,-0.217322689,0.056036611,0,1.24444364,0.184148518,1.71565347,12.35406753,0.43364512,0,0,0,0,0,0,1.5453,0,0,0,2.2279,0,0,0,1.75586224,0,0.103184236,0.188,0,0,0,0,0,0,0,0
ROUTE1,3/10/2015,8.616314282,0.028119591,0,0.183646523,0,0,0,0,-0.253249112,-0.217322689,0,0,0.807441029,1.24444364,1.58235348,12.09141748,0.41599411,0,0,0,0,0,0,1.6403,0,0,0,2.2279,2.2279,0,1.247191961,0,1.75586224,0.122602322,0.173,0,0,4.719,0,0,0,0,0
ROUTE1,3/17/2015,8.55217416,0.072646326,0,0.073117008,0,0,0,0,-0.220026134,-0.184099711,0,0,0.827510907,0.807441029,2.10583764,12.39884933,0.41599411,0,0,0,0,0,0,1.505,2.1935,0,0,0,2.2279,2.2279,3.23553567,1.247191961,0,0.122602322,0.173,0,0,5.369,0,0,0,0,0
ROUTE1,3/24/2015,8.525756422,0.059352488,0,0.085495827,0,0,0,0,-0.231838475,-0.184099711,0.011812341,0,0.230638902,0.827510907,1.56257776,12.56088623,0.41599411,0,0,0,0,0,0,1.382,3.6541,2.1935,0,0,0,2.2279,1.86419408,3.23553567,1.247191961,0.132171773,0.173,0,0,0,0,0,0,0,0
ROUTE1,3/31/2015,8.510369966,0.069103313,0,0.10837042,0,0,0,0,-0.259936067,-0.184099711,0.039909934,-0.0588405,0.675755438,0.230638902,2.05999792,12.55960754,0.48978829,0,0,0,0,0,0,1.6246,4.2244,3.6541,2.1935,2.186,0,0,3.51197626,1.86419408,3.23553567,0.132171773,0.827,0,0,0,0,0,0,0,0
ROUTE1,4/7/2015,8.492490579,0.082337167,0,0.091961407,0,0,0,0,-0.214448583,-0.17852216,0,-0.048790164,0.859206075,0.675755438,2.02946136,12.51249665,0.58040523,0,0,0,0,0,0,1.7347,2.001,4.2244,3.6541,2.186,2.186,0,1.247191961,3.51197626,1.86419408,0.132171773,1.321,0,0,0,0,0,0,0,0
ROUTE1,4/14/2015,8.459564079,0.076383348,0,0.041994435,0,0,0,0,-0.194039551,-0.158113128,0,0,0.491518172,0.859206075,1.94919993,12.54180851,0.58040523,0,0,0,0,0,0,1.9176,0,2.001,4.2244,0,2.186,2.186,2.0723814,1.247191961,3.51197626,0.141650517,1.321,0,0,5,0,0,0,0,0
ROUTE1,4/21/2015,8.43793351,0.074328335,0,0.044674895,0,0,0,0,-0.180273171,-0.144346748,0,0,0.290421264,0.491518172,1.98136017,12.62628678,0.58040523,0,0,0,0,0,0,1.9176,4.3271,0,2.001,0,0,2.186,1.83742266,2.0723814,1.247191961,0.141650517,1.321,0,0,5.251,0,0,0,0,0
ROUTE1,4/28/2015,8.385032288,0.066371628,0,0.089300822,0,0,0,0,-0.155505155,-0.119578732,0,0,0.270888237,0.290421264,1.76907405,12.68772601,0.5414796,0,0,0,0,0,0,1.9967,0,4.3271,0,2.186,0,0,4.45796044,1.83742266,2.0723814,0.141650517,1.317,0,0,5.387,0,0,0,0,0
ROUTE1,5/5/2015,8.505323019,0.114972723,0,0.132823323,0,0,0,0,-0.215304548,-0.119578732,0.059799393,0,0.290421264,0.270888237,1.5398262,12.56617571,0.26946225,0,0,0,0,0,0,1.9345,2.001,0,4.3271,2.186,2.186,0,0,4.45796044,1.83742266,0.141650517,1.289,0,0,5.544,0,0,0,0,0
ROUTE1,5/12/2015,8.701845364,0.199547406,0,0.107844763,0,0,0,0,-0.270841922,-0.119578732,0.115336767,0,0.218745178,0.290421264,1.50476439,12.60156918,0.26946225,0,0,0,0,0,0,1.9345,4.2244,2.001,0,0,2.186,2.186,2.29400587,0,4.45796044,0.141650517,1.289,0,0,5.455,0,0,0,0,0
ROUTE1,5/19/2015,8.455104999,0.162582396,-0.04047,0,0,0,0,0,-0.267000899,-0.119578732,0.111495745,0,4.871235094,0.218745178,1.46945425,12.57291052,0.26946225,0,0,0,0,0,0,1.5416,0,4.2244,2.001,0,0,2.186,1.247191961,2.29400587,0,0.141650517,1.289,0,0,5.649,0,0,0,0,0
ROUTE1,5/26/2015,8.341171747,0.132008211,-0.022996259,0,0,0,0,0,-0.156614277,-0.119578732,0.001109122,-0.058268908,5.314417469,4.871235094,1.70960588,12.65717806,0.26946225,0,0,0,0,0,0,1.5416,0,0,4.2244,2.186,0,0,0,1.247191961,2.29400587,0.141650517,1.289,0,0,5.185,0,0,0,0,0
ROUTE1,6/2/2015,8.283241441,0,0,0.06410302,0,0,0,0,-0.05789106,-0.119578732,0,0,3.836363312,5.314417469,1.59151648,12.58700596,0.39025345,0,0,0,0,0,0,1.3949,0,0,0,2.186,2.186,0,4.24918229,0,1.247191961,0.141650517,0.649,0,0,5.443,0,0,0,0,0
ROUTE1,6/9/2015,8.22977775,0.01909271,0,0.006520166,0,0,0,0,-0.070458799,-0.034532376,0,0,1.55962842,3.836363312,2.72131178,12.73610051,0.43476055,0.154141905,0,0,0,0,0,1.6248,4.2244,0,0,0,2.186,2.186,2.9502053,4.24918229,0,0.141650517,0.205,0,0,5.64,0,0,0,0,0
ROUTE1,6/16/2015,8.359134887,0.054347611,-0.031932184,0,0,0,0,0,-0.143966048,-0.101490211,0.006549414,0,1.479036413,1.55962842,2.8743574,12.13300894,0.43476055,0.154141905,0.154141905,0,0,0,0,1.8396,0,4.2244,0,0,0,2.186,3.56966358,2.9502053,4.24918229,0.141650517,0.205,0,0,4.931,0,0,0,0,0
ROUTE1,6/23/2015,8.261268151,0.061694635,-0.132328447,0,0,0,0,0,-0.194163748,-0.101490211,0.056747114,0,1.27578302,1.479036413,2.89031151,4.658372372,0.43476055,0.154141905,0.154141905,0.154141905,0,0,0,1.7642,0,0,4.2244,0,0,0,2.23530532,3.56966358,2.9502053,0.141650517,0.205,0,0,5.431,0,0,0,0,0
ROUTE1,6/30/2015,8.153061947,0.085191019,-0.157425999,0,0,0,0,0,-0.137416634,-0.101490211,0,-0.019048195,1.02827503,1.27578302,2.84657043,3.765344341,0.57382335,0.154141905,0.154141905,0.154141905,0.154141905,0,0,1.7642,0,0,0,0,0,0,2.67593846,2.23530532,3.56966358,0.141650517,0.192,0,0,5.407,0,0,0,0,0
ROUTE1,7/7/2015,8.398860004,0.078228815,-0.03397628,0,0,0,0,0,-0.162645597,-0.126719174,0,0,1.098089686,1.02827503,2.91493807,3.509410966,0.73347501,0.154141905,0.154141905,0.154141905,0.154141905,0.154141905,0,1.5674,0,0,0,0,0,0,0,2.67593846,2.23530532,0.141650517,0.173,0,0,5.973,0,0,0,0,0
ROUTE1,7/14/2015,8.365206834,0.010567745,-0.045857411,0,0,0,0,0,-0.18743597,-0.187091751,0,-0.115684399,1.143064051,1.098089686,2.84549084,6.97143406,0.73347501,0.154141905,0.154141905,0.154141905,0.154141905,0.154141905,0.154141905,1.2229,3.2593,0,0,0,0,0,0,0,2.67593846,0.257334916,0.173,0,0,5.684,0,0,0,0,0
ROUTE1,7/21/2015,8.340217321,0,-0.045901773,0,0,0,0,0,-0.167578507,-0.187091751,0,-0.115684399,1.263675002,1.143064051,2.73056443,8.21563433,0.73347501,0.154141905,0.154141905,0.154141905,0.154141905,0.154141905,0.154141905,1.0957,0,3.2593,0,0,0,0,0,0,0,0.257334916,0.173,0,0,0,0,0,0,0,0
ROUTE1,7/28/2015,8.316300249,0,-0.016584942,0,0,0,0,0,-0.187026353,-0.187091751,0,-0.115684399,1.154245681,1.263675002,2.50965051,2.78147767,0.73347501,0.154141905,0.154141905,0.154141905,0.154141905,0.154141905,0.154141905,1.0957,0,0,3.2593,0,0,0,0,0,0,0.257334916,0.173,0,0,0,0,0,0,0,0
ROUTE1,8/4/2015,8.407378325,0,0,0.012543375,0,0,0,0,-0.220404723,-0.187091751,0,-0.115684399,2.011658473,1.154245681,2.56859233,2.48490665,0.44421663,0.287666617,0.154141905,0.154141905,0.154141905,0.154141905,0.154141905,1.0957,0,0,0,0,0,0,0,0,0,0.257334916,0.906,0,0,0,0,0,0,0,0
ROUTE1,8/11/2015,8.390495538,0,-0.04538203,0,0,0,0,0,-0.171991158,-0.187091751,0,0,1.374469233,2.011658473,2.42713152,2.934996039,0.44421663,0.287666617,0.287666617,0.154141905,0.154141905,0.154141905,0.154141905,1.4073,2.001,0,0,0,0,0,0,0,0,0.257334916,0.906,0,0,2.675,0,0,0,0,0
ROUTE1,8/18/2015,8.397508348,0,-0.069767925,0,0,0,0,0,-0.223018174,-0.187091751,0,-0.008438869,1.623291352,1.374469233,2.05984706,2.799021979,0.44421663,0.287666617,0.287666617,0.287666617,0.154141905,0.154141905,0.154141905,1.4073,0,2.001,0,0,0,0,0,0,0,0.257334916,0.906,0,0,3.378,0,0,0,0,0
ROUTE1,8/25/2015,8.375629627,0,-0.120827633,0,0,0,0,0,-0.2737247,-0.187091751,0.050706526,-0.008438869,1.047153991,1.623291352,1.9977775,3.160035325,0.44421663,0.287666617,0.287666617,0.287666617,0.287666617,0.154141905,0.154141905,1.4073,2.001,0,2.001,0,0,0,1.44580024,0,0,0.257334916,0.906,0,0,3.378,0,0,0,0,0
ROUTE1,9/1/2015,8.461680481,0,-0.048336525,0,0,0,0,0,-0.283704592,-0.187091751,0.060686418,-0.106294659,1.038314155,1.047153991,1.97340141,2.567692844,0.50297001,0,0.287666617,0.287666617,0.287666617,0.287666617,0.154141905,1.4073,0,2.001,0,0,0,0,1.101580121,1.44580024,0,0.257334916,1.535,0,0,3.378,0,0,0,0,0
ROUTE1,9/8/2015,8.545002892,0,0,0.021489822,0,0,0,0,-0.313724535,-0.182509396,0.095288716,-0.096992266,0.861526646,1.038314155,1.39034554,2.499677967,0.54487512,0,0,0.287666617,0.287666617,0.287666617,0.287666617,1.4352,3.2593,0,2.001,0,0,0,0,1.101580121,1.44580024,0.257334916,1.836,0,0,3.347,0,0,0,0,0
ROUTE1,9/15/2015,8.657129032,0,-0.014195307,0,0,0,0,0,-0.326589209,-0.182509396,0.10815339,-0.096992266,0.680131812,0.861526646,1.19395743,5.775992388,0.54487512,0,0,0,0.287666617,0.287666617,0.287666617,1.9163,2.001,3.2593,0,0,0,0,0,0,1.101580121,0.257334916,1.836,0,0,1.53,0,0,0,0,0
ROUTE1,9/22/2015,8.67692825,0,0,0.00323797,0,0,0,0,-0.288558273,-0.182509396,0.070122454,-0.096992266,1.379807852,0.680131812,0.83512924,2.921624302,0.54487512,0,0,0,0,0.287666617,0.287666617,1.9163,0,2.001,3.2593,0,0,0,2.65039381,0,0,0.257334916,1.836,0,0,1.53,0,0,0,0,0
ROUTE1,9/29/2015,8.699681401,0,0,0.045754411,0,0,0,0,-0.264276263,-0.182509396,0.045840445,0,1.212323421,1.379807852,1.22648574,2.448539006,0.46312434,0,0,0,0,0,0.287666617,1.9163,2.001,0,2.001,1.9419,0,0,3.18346882,2.65039381,0,0.265703166,1.572,0,0.993,5.722,0,0,0,0,0
ROUTE1,10/6/2015,8.74305305,0.026567975,0,0.029935491,0,0,0,0,-0.260557991,-0.182509396,0.042122172,0,1.011600912,1.212323421,1.39219701,1.961100315,0.22364389,0,0,0,0,0,0,1.9163,4.6725,2.001,0,1.9419,1.9419,0,2.13892281,3.18346882,2.65039381,0.274001969,0.173,0,0,5.849,0,0,0,0,0
ROUTE1,10/13/2015,8.651724084,0.037816431,-0.058444079,0,0,0,0,0,-0.236684035,-0.182509396,0.018248216,-0.025105921,0.909370289,1.011600912,0.62620604,2.951929651,0.22364389,0,0,0,0,0,0,1.6788,4.3271,4.6725,2.001,2.6847,1.9419,1.9419,0,2.13892281,3.18346882,0.274001969,0.173,0,0,5.976,0,0,0,0,0
ROUTE1,10/20/2015,8.761706768,0.015903765,0,0.041474297,0,0,0,0,-0.313441804,-0.182509396,0.095005985,-0.016667052,1.045777908,0.909370289,0.30435554,2.864239618,0.22364389,0,0,0,0,0,0,1.9021,0,4.3271,4.6725,2.6847,2.6847,1.9419,2.78570703,0,2.13892281,0.274001969,0.173,0,0.993,6.485,0,0,0,0,0
ROUTE1,10/27/2015,8.661985936,0.016426406,0,0.079720609,0,0,0,0,-0.218435819,-0.182509396,0,-0.077291674,0.653989161,1.045777908,0.86739419,2.273597556,0.22364389,0,0,0,0,0,0,2.1117,2.867,0,4.3271,2.0388,2.6847,2.6847,4.39729064,2.78570703,0,0.274001969,0.173,0,0,6.075,0,0,0,0,0
ROUTE1,11/3/2015,8.739216115,0.032284505,0,0.088034721,0,0,0,0,-0.250415312,-0.182509396,0.031979493,0,0.613235081,0.653989161,1.31835597,11.6114616,0.07785942,0,0,0,0,0,0,1.9535,0.912,2.867,0,2.0388,2.0388,2.6847,0,4.39729064,2.78570703,0.282232468,0.559,0,0,6.368,0,0,0,0,0
ROUTE1,11/10/2015,8.624791202,0.005495771,0,0.037736027,0,0,0,0,-0.219450183,-0.182509396,0.001014364,0,0.928751952,0.613235081,1.08308004,11.46044048,0.05135342,0,0,0,0,0,0,1.7741,0,0.912,2.867,2.0388,2.0388,2.0388,2.13892281,0,4.39729064,0.31449333,0.611,0,0,6.245,0,0,0,0,0
